,Label
196244,1
196245,1
196246,1
196247,1
196248,1
196249,1
196250,1
196251,1
196252,1
196253,1
196254,1
196255,1
196256,1
196257,1
196258,1
196259,1
196260,1
196261,1
196262,1
196263,1
196264,1
196265,1
196266,1
196267,1
196268,1
196269,1
196270,1
196271,1
196272,1
196273,1
196274,1
196275,1
196276,1
196277,1
196278,1
196279,1
196280,1
196281,1
196282,1
196283,1
196284,1
196285,1
196286,1
196287,1
196288,1
196289,1
196290,1
196291,1
196292,1
196293,1
196294,1
196295,1
196296,1
196297,1
196298,1
196299,1
196300,1
196301,1
196302,1
196303,1
196304,1
196305,1
196306,1
196307,1
196308,1
196309,1
196310,1
196311,1
196312,1
196313,1
196314,1
196315,1
196316,1
196317,1
196318,1
196319,1
196320,1
196321,1
196322,1
196323,1
196324,1
196325,1
196326,1
196327,1
196328,1
196329,1
196330,1
196331,1
196332,1
196333,1
196334,1
196335,1
196336,1
196337,1
196338,1
196339,1
196340,1
196341,1
196342,1
196343,1
196344,1
196345,1
196346,1
196347,1
196348,1
196349,1
196350,1
196351,1
196352,1
196353,1
196354,1
196355,1
196356,1
196357,1
196358,1
196359,1
196360,1
196361,1
196362,1
196363,1
196364,1
196365,1
196366,1
196367,1
196368,1
196369,1
196370,1
196371,1
196372,1
196373,1
196374,1
196375,1
196376,1
196377,1
196378,1
196379,1
196380,1
196381,1
196382,1
196383,1
196384,1
196385,1
196386,1
196387,1
196388,1
196389,1
196390,1
196391,1
196392,1
196393,1
196394,1
196395,1
196396,1
196397,1
196398,1
196399,1
196400,1
196401,1
196402,1
196403,1
196404,1
196405,1
196406,1
196407,1
196408,1
196409,1
196410,1
196411,1
196412,1
196413,1
196414,1
196415,1
196416,1
196417,1
196418,1
196419,1
196420,1
196421,1
196422,1
196423,1
196424,1
196425,1
196426,1
196427,1
196428,1
196429,1
196430,1
196431,1
196432,1
196433,1
196434,1
196435,1
196436,1
196437,1
196438,1
196439,1
196440,1
196441,1
196442,1
196443,1
196444,1
196445,1
196446,1
196447,1
196448,1
196449,1
196450,1
196451,1
196452,1
196453,1
196454,1
196455,1
196456,1
196457,1
196458,1
196459,1
196460,1
196461,1
196462,1
196463,1
196464,1
196465,1
196466,1
196467,1
196468,1
196469,1
196470,1
196471,1
196472,1
196473,1
196474,1
196475,1
196476,1
196477,1
196478,1
196479,1
196480,1
196481,1
196482,1
196483,1
196484,1
196485,1
196486,1
196487,1
196488,1
196489,1
196490,1
196491,1
196492,1
196493,1
196494,1
196495,1
196496,1
196497,1
196498,1
196499,1
196500,1
196501,1
196502,1
196503,1
196504,1
196505,1
196506,1
196507,1
196508,1
196509,1
196510,1
196511,1
196512,1
196513,1
196514,1
196515,1
196516,1
196517,1
196518,1
196519,1
196520,1
196521,1
196522,1
196523,1
196524,1
196525,1
196526,1
196527,1
196528,1
196529,1
196530,1
196531,1
196532,1
196533,1
196534,1
196535,1
196536,1
196537,1
196538,1
196539,1
196540,1
196541,1
196542,1
196543,1
196544,1
196545,1
196546,1
196547,1
196548,1
196549,1
196550,1
196551,1
196552,1
196553,1
196554,1
196555,1
196556,1
196557,1
196558,1
196559,1
196560,1
196561,1
196562,1
196563,1
196564,1
196565,1
196566,1
196567,1
196568,1
196569,1
196570,1
196571,1
196572,1
196573,1
196574,1
196575,1
196576,1
196577,1
196578,1
196579,1
196580,1
196581,1
196582,1
196583,1
196584,1
196585,1
196586,1
196587,1
196588,1
196589,1
196590,1
196591,1
196592,1
196593,1
196594,1
196595,1
196596,1
196597,1
196598,1
196599,1
196600,1
196601,1
196602,1
196603,1
196604,1
196605,1
196606,1
196607,1
196608,1
196609,1
196610,1
196611,1
196612,1
196613,1
196614,1
196615,1
196616,1
196617,1
196618,1
196619,1
196620,1
196621,1
196622,1
196623,1
196624,1
196625,1
196626,1
196627,1
196628,1
196629,1
196630,1
196631,1
196632,1
196633,1
196634,1
196635,1
196636,1
196637,1
196638,1
196639,1
196640,1
196641,1
196642,1
196643,1
196644,1
196645,1
196646,1
196647,1
196648,1
196649,1
196650,1
196651,1
196652,1
196653,1
196654,1
196655,1
196656,1
196657,1
196658,1
196659,1
196660,1
196661,1
196662,1
196663,1
196664,1
196665,1
196666,1
196667,1
196668,1
196669,1
196670,1
196671,1
196672,1
196673,1
196674,1
196675,1
196676,1
196677,1
196678,1
196679,1
196680,1
196681,1
196682,1
196683,1
196684,1
196685,1
196686,1
196687,1
196688,1
196689,1
196690,1
196691,1
196692,1
196693,1
196694,1
196695,1
196696,1
196697,1
196698,1
196699,1
196700,1
196701,1
196702,1
196703,1
196704,1
196705,1
196706,1
196707,1
196708,1
196709,1
196710,1
196711,1
196712,1
196713,1
196714,1
196715,1
196716,1
196717,1
196718,1
196719,1
196720,1
196721,1
196722,1
196723,1
196724,1
196725,1
196726,1
196727,1
196728,1
196729,1
196730,1
196731,1
196732,1
196733,1
196734,1
196735,1
196736,1
196737,1
196738,1
196739,1
196740,1
196741,1
196742,1
196743,1
196744,1
196745,1
196746,1
196747,1
196748,1
196749,1
196750,1
196751,1
196752,1
196753,1
196754,1
196755,1
196756,1
196757,1
196758,1
196759,1
196760,1
196761,1
196762,1
196763,1
196764,1
196765,1
196766,1
196767,1
196768,1
196769,1
196770,1
196771,1
196772,1
196773,1
196774,1
196775,1
196776,1
196777,1
196778,1
196779,1
196780,1
196781,1
196782,1
196783,1
196784,1
196785,1
196786,1
196787,1
196788,1
196789,1
196790,1
196791,1
196792,1
196793,1
196794,1
196795,1
196796,1
196797,1
196798,1
196799,1
196800,1
196801,1
196802,1
196803,1
196804,1
196805,1
196806,1
196807,1
196808,1
196809,1
196810,1
196811,1
196812,1
196813,1
196814,1
196815,1
196816,1
196817,1
196818,1
196819,1
196820,1
196821,1
196822,1
196823,1
196824,1
196825,1
196826,1
196827,1
196828,1
196829,1
196830,1
196831,1
196832,1
196833,1
196834,1
196835,1
196836,1
196837,1
196838,1
196839,1
196840,1
196841,1
196842,1
196843,1
196844,1
196845,1
196846,1
196847,1
196848,1
196849,1
196850,1
196851,1
196852,1
196853,1
196854,1
196855,1
196856,1
196857,1
196858,1
196859,1
196860,1
196861,1
196862,1
196863,1
196864,1
196865,1
196866,1
196867,1
196868,1
196869,1
196870,1
196871,1
196872,1
196873,1
196874,1
196875,1
196876,1
196877,1
196878,1
196879,1
196880,1
196881,1
196882,1
196883,1
196884,1
196885,1
196886,1
196887,1
196888,1
196889,1
196890,1
196891,1
196892,1
196893,1
196894,1
196895,1
196896,1
196897,1
196898,1
196899,1
196900,1
196901,1
196902,1
196903,1
196904,1
196905,1
196906,1
196907,1
196908,1
196909,1
196910,1
196911,1
196912,1
196913,1
196914,1
196915,1
196916,1
196917,1
196918,1
196919,1
196920,1
196921,1
196922,1
196923,1
196924,1
196925,1
196926,1
196927,1
196928,1
196929,1
196930,1
196931,1
196932,1
196933,1
196934,1
196935,1
196936,1
196937,1
196938,1
196939,1
196940,1
196941,1
196942,1
196943,1
196944,1
196945,1
196946,1
196947,1
196948,1
196949,1
196950,1
196951,1
196952,1
196953,1
196954,1
196955,1
196956,1
196957,1
196958,1
196959,1
196960,1
196961,1
196962,1
196963,1
196964,1
196965,1
196966,1
196967,1
196968,1
196969,1
196970,1
196971,1
196972,1
196973,1
196974,1
196975,1
196976,1
196977,1
196978,1
196979,1
196980,1
196981,1
196982,1
196983,1
196984,1
196985,1
196986,1
196987,1
196988,1
196989,1
196990,1
196991,1
196992,1
196993,1
196994,1
196995,1
196996,1
196997,1
196998,1
196999,1
197000,1
197001,1
197002,1
197003,1
197004,1
197005,1
197006,1
197007,1
197008,1
197009,1
197010,1
197011,1
197012,1
197013,1
197014,1
197015,1
197016,1
197017,1
197018,1
197019,1
197020,1
197021,1
197022,1
197023,1
197024,1
197025,1
197026,1
197027,1
197028,1
197029,1
197030,1
197031,1
197032,1
197033,1
197034,1
197035,1
197036,1
197037,1
197038,1
197039,1
197040,1
197041,1
197042,1
197043,1
197044,1
197045,1
197046,1
197047,1
197048,1
197049,1
197050,1
197051,1
197052,1
197053,1
197054,1
197055,1
197056,1
197057,1
197058,1
197059,1
197060,1
197061,1
197062,1
197063,1
197064,1
197065,1
197066,1
197067,1
197068,1
197069,1
197070,1
197071,1
197072,1
197073,1
197074,1
197075,1
197076,1
197077,1
197078,1
197079,1
197080,1
197081,1
197082,1
197083,1
197084,1
197085,1
197086,1
197087,1
197088,1
197089,1
197090,1
197091,1
197092,1
197093,1
197094,1
197095,1
197096,1
197097,1
197098,1
197099,1
197100,1
197101,1
197102,1
197103,1
197104,1
197105,1
197106,1
197107,1
197108,1
197109,1
197110,1
197111,1
197112,1
197113,1
197114,1
197115,1
197116,1
197117,1
197118,1
197119,1
197120,1
197121,1
197122,1
197123,1
197124,1
197125,1
197126,1
197127,1
197128,1
197129,1
197130,1
197131,1
197132,1
197133,1
197134,1
197135,1
197136,1
197137,1
197138,1
197139,1
197140,1
197141,1
197142,1
197143,1
197144,1
197145,1
197146,1
197147,1
197148,1
197149,1
197150,1
197151,1
197152,1
197153,1
197154,1
197155,1
197156,1
197157,1
197158,1
197159,1
197160,1
197161,1
197162,1
197163,1
197164,1
197165,1
197166,1
197167,1
197168,1
197169,1
197170,1
197171,1
197172,1
197173,1
197174,1
197175,1
197176,1
197177,1
197178,1
197179,1
197180,1
197181,1
197182,1
197183,1
197184,1
197185,1
197186,1
197187,1
197188,1
197189,1
197190,1
197191,1
197192,1
197193,1
197194,1
197195,1
197196,1
197197,1
197198,1
197199,1
197200,1
197201,1
197202,1
197203,1
197204,1
197205,1
197206,1
197207,1
197208,1
197209,1
197210,1
197211,1
197212,1
197213,1
197214,1
197215,1
197216,1
197217,1
197218,1
197219,1
197220,1
197221,1
197222,1
197223,1
197224,1
197225,1
197226,1
197227,1
197228,1
197229,1
197230,1
197231,1
197232,1
197233,1
197234,1
197235,1
197236,1
197237,1
197238,1
197239,1
197240,1
197241,1
197242,1
197243,1
197244,1
197245,1
197246,1
197247,1
197248,1
197249,1
197250,1
197251,1
197252,1
197253,1
197254,1
197255,1
197256,1
197257,1
197258,1
197259,1
197260,1
197261,1
197262,1
197263,1
197264,1
197265,1
197266,1
197267,1
197268,1
197269,1
197270,1
197271,1
197272,1
197273,1
197274,1
197275,1
197276,1
197277,1
197278,1
197279,1
197280,1
197281,1
197282,1
197283,1
197284,1
197285,1
197286,1
197287,1
197288,1
197289,1
197290,1
197291,1
197292,1
197293,1
197294,1
197295,1
197296,1
197297,1
197298,1
197299,1
197300,1
197301,1
197302,1
197303,1
197304,1
197305,1
197306,1
197307,1
197308,1
197309,1
197310,1
197311,1
197312,1
197313,1
197314,1
197315,1
197316,1
197317,1
197318,1
197319,1
197320,1
197321,1
197322,1
197323,1
197324,1
197325,1
197326,1
197327,1
197328,1
197329,1
197330,1
197331,1
197332,1
197333,1
197334,1
197335,1
197336,1
197337,1
197338,1
197339,1
197340,1
197341,1
197342,1
197343,1
197344,1
197345,1
197346,1
197347,1
197348,1
197349,1
197350,1
197351,1
197352,1
197353,1
197354,1
197355,1
197356,1
197357,1
197358,1
197359,1
197360,1
197361,1
197362,1
197363,1
197364,1
197365,1
197366,1
197367,1
197368,1
197369,1
197370,1
197371,1
197372,1
197373,1
197374,1
197375,1
197376,1
197377,1
197378,1
197379,1
197380,1
197381,1
197382,1
197383,1
197384,1
197385,1
197386,1
197387,1
197388,1
197389,1
197390,1
197391,1
197392,1
197393,1
197394,1
197395,1
197396,1
197397,1
197398,1
197399,1
197400,1
197401,1
197402,1
197403,1
197404,1
197405,1
197406,1
197407,1
197408,1
197409,1
197410,1
197411,1
197412,1
197413,1
197414,1
197415,1
197416,1
197417,1
197418,1
197419,1
197420,1
197421,1
197422,1
197423,1
197424,1
197425,1
197426,1
197427,1
197428,1
197429,1
197430,1
197431,1
197432,1
197433,1
197434,1
197435,1
197436,1
197437,1
197438,1
197439,1
197440,1
197441,1
197442,1
197443,1
197444,1
197445,1
197446,1
197447,1
197448,1
197449,1
197450,1
197451,1
197452,1
197453,1
197454,1
197455,1
197456,1
197457,1
197458,1
197459,1
197460,1
197461,1
197462,1
197463,1
197464,1
197465,1
197466,1
197467,1
197468,1
197469,1
197470,1
197471,1
197472,1
197473,1
197474,1
197475,1
197476,1
197477,1
197478,1
197479,1
197480,1
197481,1
197482,1
197483,1
197484,1
197485,1
197486,1
197487,1
197488,1
197489,1
197490,1
197491,1
197492,1
197493,1
197494,1
197495,1
197496,1
197497,1
197498,1
197499,1
197500,1
197501,1
197502,1
197503,1
197504,1
197505,1
197506,1
197507,1
197508,1
197509,1
197510,1
197511,1
197512,1
197513,1
197514,1
197515,1
197516,1
197517,1
197518,1
197519,1
197520,1
197521,1
197522,1
197523,1
197524,1
197525,1
197526,1
197527,1
197528,1
197529,1
197530,1
197531,1
197532,1
197533,1
197534,1
197535,1
197536,1
197537,1
197538,1
197539,1
197540,1
197541,1
197542,1
